Pt1,Pt2,Pt3,F1,F2,F3,Error
12,5,43,[2.0],[2.0],[2.0],86319997.51991743
12,24,43,[2.0],[2.0],[2.0],118355597.40705581
12,26,43,[2.0],[2.0],[2.0],117663156.42233194
12,0,43,[2.0],[2.0],[2.0],86821783.120695
44,45,43,[1.9539836609247154],[1.9539836609247154],[1.9539836609247154],19410194.184042074
44,9,43,[2.0],[2.0],[2.0],5944938.938389039
44,46,43,[1.8839482547822115],[1.8839482547822115],[2.5382979012735642],9740074.057459751
44,11,43,[12.555025088778917],[13.798058998100426],[0.015012718751680462],235.43210033961103
44,41,43,[2.0],[2.0],[2.0],47472871.73016564
44,7,43,[2.0],[2.0],[2.0],5914289.981037357
44,36,43,[2.0],[2.0],[2.0],38095823.575842455
44,27,43,[2.646291696959745],[2.2173566428414357],[1.928189811448917],398603.60637645266
44,30,43,[2.0],[2.0],[2.0],5889414.329990633
44,31,43,[2.0],[2.0],[2.0],5842999.805832533
44,42,43,[2.0],[2.0],[2.0],50354474.08408286
44,37,43,[2.0],[2.0],[2.0],35697084.1017049
44,47,43,[1.8810257708350377],[1.8810257708350377],[2.594768778023786],8877818.252334839
44,13,43,[1.9413679724792823],[1.9413679724792823],[1.9413679724792823],21568143.34965927
44,14,43,[2.0],[2.0],[2.0],29685033.167172685
44,35,43,[2.0],[2.0],[2.0],33963385.496747956
44,16,43,[2.0],[2.0],[2.0],27433515.628138203
44,3,43,[2.0],[2.0],[2.0],44328414.32184122
44,10,43,[10.155842861018348],[12.413509956442494],[0.037882120125325505],409.5850378152402
44,23,43,[2.0],[2.0],[2.0],39809707.62357108
44,21,43,[2.0],[2.0],[2.0],40638055.04224538
44,49,43,[2.0],[2.0],[2.0],24150863.781174116
44,1,43,[2.0],[2.0],[2.0],44410309.12572342
44,4,43,[2.0],[2.0],[2.0],42595881.45701477
44,22,43,[2.444850949956937],[1.8241548290438547],[1.8241548290438547],3003083.203235181
44,28,43,[2.4019732802849236],[1.955336302190564],[1.955336302190564],1172347.254325395
44,18,43,[2.0],[2.0],[2.0],25220855.043144703
44,2,43,[1.9093128722081267],[1.9093128722081267],[1.9093128722081267],7635139.778760196
44,29,43,[17.67878998165133],[19.999999999763535],[0.13811653119354667],809.8697488369902
44,15,43,[6.331056078891441e-05],[1.9479200754384878e-05],[0.00016023371938090884],999.9986030782748
44,48,43,[2.0],[2.0],[2.0],25070026.201442685
44,32,43,[2.3342621517810116],[1.962859760913221],[1.962859760913221],1717101.9851075087
44,20,43,[2.0],[2.0],[2.0],24004248.644993626
44,25,43,[2.0],[2.0],[2.0],42448833.44051681
44,19,43,[2.0],[2.0],[2.0],23259147.708325334
44,17,43,[1.8904845010532128],[1.8904845010532128],[2.4634194386711785],7671538.1083456725
44,5,43,[1.8877023036950495],[1.8877023036950495],[1.8877023036950495],5036177.478639047
44,24,43,[2.0],[2.0],[2.0],41076603.02009984
44,26,43,[2.0],[2.0],[2.0],40637697.44652526
44,0,43,[2.0],[2.0],[2.0],41603447.67906319
45,9,43,[2.0],[2.0],[2.0],6039028.863867589
45,46,43,[1.9545570882257413],[1.9545570882257413],[1.9545570882257413],18177909.777069267
45,11,43,[13.031562890930234],[13.996300727039218],[0.010932884857006657],185.05317475303465
45,41,43,[1.9037352899738909],[1.9037352899738909],[1.9037352899738909],4385848.193779952
45,7,43,[2.3772519532184386],[1.9580831163090624],[1.9580831163090624],1365878.742449339
45,36,43,[2.0],[2.0],[2.0],38220772.123250715
45,27,43,[0.12113123137418695],[0.22698649855049954],[0.17441636021119397],991.4485148365143
45,30,43,[2.3738935908977963],[1.9584562676780226],[1.9584562676780226],1390556.6170356423
45,31,43,[18.336255258216994],[20.0],[0.0],828.5520119449001
45,42,43,[1.849604191481191],[1.8496366451412523],[1.8496366451412523],1749409.8211387708
45,37,43,[2.0],[2.0],[2.0],35799958.353825286
