Pt1,Pt2,Pt3,F1,F2,F3,Error
3,6,1,[2.0],[2.0],[2.0],468657.40104885126
3,17,1,[2.0],[2.0],[2.0],1172368.1193627894
3,21,1,[2.0],[2.0],[2.0],902223.1779751984
3,25,1,[2.0],[2.0],[2.0],3071672.6042880733
3,12,1,[2.0],[2.0],[2.0],256083.15790915818
3,42,1,[1.915530734824275],[2.0866777892589092],[1.9115887677112515],263191.49056863075
3,43,1,[2.0],[2.0],[2.0],5773358.841183662
3,14,1,[1.1062001132232488],[1.1062001132232488],[1.1062001132232488],127530.02369089273
3,20,1,[7.769161203615355e-09],[0.0],[6.384781859905922e-10],999.9999992023845
3,24,1,[2.0],[2.0],[2.0],3484683.427277678
3,13,1,[2.0],[2.0],[2.0],418518.1619177072
3,33,1,[2.0],[2.0],[2.0],1067271.9507054132
3,9,1,[4.724783194334275e-08],[0.17666018161474784],[0.0],991.5877357710519
3,22,1,[3.1824332095057387e-09],[0.0],[0.00010333291455074726],1000.0003563505495
3,35,1,[2.0],[2.0],[2.0],998992.6715516069
3,39,1,[2.070311701455434e-06],[9.501210462076005e-09],[1.0597746397753966e-06],999.9998706553308
3,38,1,[4.6948842152976356e-08],[1.080275750695943e-05],[3.159803417129513e-06],999.9999943148453
3,19,1,[4.322381427270639e-10],[4.3296223208247634e-10],[1.1189490577544714e-05],1000.0000136031553
3,40,1,[2.0],[2.0],[2.0],439248.13022783236
3,23,1,[2.0],[2.0],[2.0],1640096.364124597
3,41,1,[2.0],[2.0],[2.0],475839.9725134854
5,46,1,[2.0],[2.0],[2.0],620831.5914045648
5,16,1,[0.0],[0.0011373583563948804],[0.0],999.9033522705298
5,0,1,[2.0],[2.0],[2.0],2580760.9365349174
5,29,1,[2.0],[2.0],[2.0],3589126.592921471
5,18,1,[2.4203668608112746e-08],[0.0010361920172443843],[7.821654435247185e-16],999.9119306062183
5,11,1,[2.0],[2.0],[2.0],577639.8272974011
