Pt1,Pt2,Pt3,F1,F2,F3,Error
2,17,0,[2.0],[2.0],[2.0],48261933.221639596
2,21,0,[2.0],[2.0],[2.0],54819188.46829108
2,20,0,[1.910671282501278],[2.8039584574884984],[1.910671282501278],11432591.668578468
2,16,0,[1.9104303856903442],[2.806126528786902],[1.9104303856903442],10066813.877379773
2,31,0,[1.9013047322118373],[2.8882574100934635],[1.9013047322118373],10426444.51755938
2,33,0,[2.0],[2.0],[2.0],23926354.65209762
2,36,0,[2.0],[2.0],[2.0],17975665.540490225
2,44,0,[1.9101733194705917],[2.808440124764674],[1.9101733194705917],7693265.675754145
2,41,0,[2.0],[2.0],[2.0],25849455.265627954
2,37,0,[2.0],[2.0],[2.0],18554693.293633997
2,34,0,[2.0],[2.0],[2.0],21339787.61229809
2,43,0,[2.0],[2.0],[2.0],34697049.94874024
2,38,0,[2.0],[2.0],[2.0],19527098.31964361
2,40,0,[1.7060108086623986],[2.6671382073983896],[1.7061531128816532],340693.08292714227
2,29,0,[4.864981500639035e-11],[0.0005032732253523173],[0.00031393706301023155],999.9845168775944
2,12,0,[2.0],[2.0],[2.0],341197471.6666419
2,39,0,[1.8207070512659826],[2.616108341869961],[1.8207070512659826],1792485.1346004836
2,42,0,[1.9519584738831082],[3.256934730434935],[1.9519584738831082],1733028.5166453954
2,35,0,[1.9110293101902909],[2.8007362082873817],[1.9110293101902909],3477969.405800303
6,28,0,[2.0],[2.0],[2.0],30996632.89293496
6,14,0,[2.0],[2.0],[2.0],322833240.17435616
6,7,0,[2.0],[2.0],[2.0],314464910.54160464
6,46,0,[2.0],[2.0],[2.0],169259935.33255434
6,15,0,[1.9102243137600088],[2.807981176159921],[1.9102243137600088],46216509.314126946
6,23,0,[2.0],[2.0],[2.0],130575861.89270987
6,24,0,[2.0],[2.0],[2.0],130174900.79198088
6,22,0,[2.0],[2.0],[2.0],101840057.36712022
6,9,0,[1.8],[1.8],[1.8],160379823.90592363
6,8,0,[2.7026090888726075e-08],[1.5835839088935127e-05],[1.2711772425883372e-08],999.9973474262146
6,19,0,[2.0],[2.0],[2.0],77249703.91950196
6,48,0,[2.0],[2.0],[2.0],100857903.33073647
6,10,0,[2.0],[2.0],[2.0],331689687.88016814
6,30,0,[2.0],[2.0],[2.0],26732992.283348802
6,32,0,[0.1579401906688165],[0.1573927878378924],[8.705467224547738e-10],987.5139043928382
6,26,0,[2.0],[2.0],[2.0],48246508.67481779
6,11,0,[2.0],[2.0],[2.0],317819515.0158565
6,18,0,[2.0],[2.0],[2.0],60735878.901815265
6,13,0,[1.160000336529806e-10],[0.0],[0.0],999.9999999802741
6,17,0,[2.0],[2.0],[2.0],37099535.71609663
6,21,0,[1.9263468973485236],[2.662877923863288],[1.9263468973485236],13248331.081071412
6,20,0,[2.0],[2.0],[2.0],35007655.265922256
6,16,0,[2.0],[2.0],[2.0],32943183.977720078
6,31,0,[1.9208852437856663],[2.712032805929004],[1.9208852437856663],9016550.459280428
6,33,0,[1.9962141212755367],[3.8340729085201692],[1.9962141212755367],595955.3475165125
6,36,0,[3.5995901390564207],[3.430512350908521],[2.3878451050019824e-10],839.0875101277531
6,44,0,[2.0],[2.0],[2.0],29445600.27764911
6,41,0,[2.0],[2.0],[2.0],18472274.51455768
6,37,0,[2.0],[2.0],[2.0],12660592.567348022
6,34,0,[2.0],[2.0],[2.0],14856617.832494305
6,43,0,[0.015962929472861292],[0.01308471986752741],[4.93888965175722e-08],999.6935875492608
6,38,0,[2.0],[2.0],[2.0],13416122.460594794
6,40,0,[2.0],[2.0],[2.0],16526977.464675812
6,29,0,[1.9229714636775488],[2.6932568269020614],[1.9229714636775488],14326614.371897494
6,12,0,[2.0],[2.0],[2.0],296849805.7274838
6,39,0,[13.511327034691325],[13.966203785961564],[1.044866899057981],0.14209609426819575
6,42,0,[2.0],[2.0],[2.0],24485328.87936514
6,35,0,[2.0],[2.0],[2.0],13823758.933394881
28,14,0,[2.0],[2.0],[2.0],32641911.3657367
28,7,0,[2.0],[2.0],[2.0],30918735.374143388
28,46,0,[2.1412172152408857],[1.8185126780979861],[1.9962500013327504],6109446.9794769315
28,15,0,[2.0],[2.0],[2.0],8125134.180611366
28,23,0,[2.18],[1.98],[1.98],8813831.28506176
28,24,0,[2.0],[2.0],[2.0],11120415.378774337
28,22,0,[1.8998945350146252],[1.8998945350146252],[2.1170725871181224],4808632.372994026
28,9,0,[2.0],[2.0],[2.0],34318949.104492925
28,8,0,[2.719349094510563],[1.7345543098546692],[1.7345543098546692],4871306.080246433
28,19,0,[1.9602],[1.9602],[2.1602],6559011.999620617
28,48,0,[2.0],[2.0],[2.0],8809819.564088218
28,10,0,[5.2058180884352625e-17],[4.660713658899213e-05],[5.7474814137706246e-08],999.992505456514
28,30,0,[1.9352655065978583],[1.9352655065978583],[2.1307468709006727],4636012.371401645
28,32,0,[0.0],[0.14880288351520943],[0.1354474875355257],989.8168718367061
28,26,0,[1.8552410397425254],[1.8552410397425254],[3.302830642317271],4894974.40663092
28,11,0,[1.195283972557065e-08],[0.000409059192946511],[2.731795446830906e-09],999.9610445285577
28,18,0,[2.0],[2.0],[2.0],6504785.7732038805
