Pt1,Pt2,Pt3,F1,F2,F3,Error
30,31,9,[0.0],[4.1636962380540575e-08],[0.001054851179968842],999.9103379383563
30,38,9,[1.8],[1.8],[1.8],9642274.639979854
30,40,9,[2.0],[2.0],[2.0],71681236.7939509
30,1,9,[2.0],[2.0],[2.0],72480602.05816618
30,39,9,[2.0],[2.0],[2.0],71342120.93043214
30,47,9,[2.0],[2.0],[2.0],4361042.899514704
30,5,9,[2.0],[2.0],[2.0],66041925.16804226
30,3,9,[0.0],[1.0571178858329494e-12],[1.6546020832998536e-08],999.9999971875499
30,46,9,[1.9420783804739805],[2.5212945757341756],[1.9420783804739805],787230.9176482189
30,44,9,[2.0],[2.0],[2.0],2990135.7048602086
30,41,9,[2.0],[2.0],[2.0],68293149.29203951
30,33,9,[2.0],[2.0],[2.0],96407261.66666971
30,27,9,[2.0],[2.0],[2.0],92264275.65704699
30,23,9,[2.0],[2.0],[2.0],99678425.60765387
30,36,9,[2.0],[2.0],[2.0],90185518.8914533
30,42,9,[2.0],[2.0],[2.0],65278701.73610376
30,49,9,[2.0],[2.0],[2.0],4029261.6607434805
30,4,9,[3.706143579331256e-09],[1.1334516319793416e-08],[0.0010548342894322036],999.9103458534431
30,37,9,[2.0],[2.0],[2.0],94926621.16773173
30,45,9,[2.0],[2.0],[2.0],2821847.6996981236
30,43,9,[2.0],[2.0],[2.0],71393638.60355511
30,21,9,[2.0],[2.0],[2.0],102978282.8140412
30,19,9,[1.9261326280109852],[2.664806347901134],[1.9261326280109852],763838.896061022
30,15,9,[2.0],[2.0],[2.0],3155918.6096763005
30,48,9,[2.0],[2.0],[2.0],3458263.307877161
30,35,9,[2.0],[2.0],[2.0],95241649.86411591
30,2,9,[2.0],[2.0],[2.0],61867353.77319699
30,14,9,[1.9269762783826445],[2.6572134945561987],[1.9269762783826445],287644.7980248795
30,28,9,[1.0130552968945712e-07],[1.3117453862869822e-09],[0.001058122096100323],999.9103406430809
30,17,9,[2.0],[2.0],[2.0],4804392.475067131
30,13,9,[0.06060755907722853],[12.013161942550884],[13.489726115274067],285.9323587601455
30,29,9,[0.00042965904842228803],[4.78478278125796e-10],[0.0005940371566137183],999.9128143002454
30,24,9,[2.0],[2.0],[2.0],97323027.39778937
30,20,9,[1.8963579562949058],[2.9327783933458487],[1.8963579562949058],409897.68726517697
30,25,9,[7.083444823503296e-09],[3.725000625748882e-13],[0.0010519221525436117],999.9103532064959
30,18,9,[2.0],[2.0],[2.0],4406707.718432366
30,0,9,[2.0],[2.0],[2.0],65386428.40658529
30,26,9,[2.0],[2.0],[2.0],104165089.49218991
