Pt1,Pt2,Pt3,F1,F2,F3,Error
9,36,23,[1.90993671970007],[2.10993671970007],[2.6105695226993686],4095517.818642151
9,46,23,[2.0],[2.0],[2.0],16453647.865804898
9,28,23,[1.9067793540130538],[1.9067793540130538],[2.8389858138825153],5314510.540234851
9,14,23,[1.869867378764479],[1.869867378764479],[1.869867378764479],5413421.2002314115
9,25,23,[1.8716350538725952],[1.8716350538725952],[1.8716350538725952],5860178.445358469
9,45,23,[2.0],[2.0],[2.0],14267946.467359375
9,35,23,[2.0],[2.0],[2.0],11425781.288255572
9,3,23,[2.0],[2.0],[2.0],17530912.420928072
9,47,23,[1.728443469365076],[2.4785466719171216],[3.648936213104049],995127.7199847309
9,27,23,[1.8926995894872076],[2.0926995894872076],[2.765703694615132],4793705.25059753
9,30,23,[1.9241383410879735],[1.9241383410879735],[2.6827549302082385],4338026.470554883
9,0,23,[2.0],[2.0],[2.0],26169549.45555383
9,26,23,[1.4757441664029137e-16],[0.0015341105540653147],[0.000683490776963547],999.9607159821946
9,13,23,[2.0],[2.0],[2.0],23288930.06087347
9,4,23,[2.0],[2.0],[2.0],20254853.649096143
9,7,23,[2.0],[2.0],[2.0],25093092.93729963
9,33,23,[0.0],[0.08143540228943916],[0.06777696762753913],994.7144479143101
34,31,23,[2.0],[2.0],[2.0],34534776.06347527
34,44,23,[2.0],[2.0],[2.0],3680086.629203194
34,48,23,[2.0],[2.0],[2.0],21123569.866658542
34,49,23,[2.0],[2.0],[2.0],17409230.182995055
34,32,23,[1.8],[1.8],[3.8],126109.09883262115
34,17,23,[2.0],[2.0],[2.0],11288967.831257578
34,29,23,[2.0],[2.0],[2.0],31103574.50159945
34,36,23,[2.0],[2.0],[2.0],27952092.37274065
34,46,23,[0.06039292007328609],[1.5819997777422384e-09],[0.05705203133902284],996.2375389958837
34,28,23,[2.0],[2.0],[2.0],33185124.947166443
34,14,23,[2.0],[2.0],[2.0],18415842.746616956
34,25,23,[1.9292976651153448],[1.9292976651153448],[2.6363210139618967],4013452.470590781
34,45,23,[2.0],[2.0],[2.0],31957062.640493937
34,35,23,[2.0],[2.0],[2.0],25867790.751936525
34,3,23,[1.8],[1.8],[3.8],4359656.974715303
34,47,23,[2.0],[2.0],[2.0],32089035.82945747
34,27,23,[2.138594001945444],[2.138594001945444],[3.683752846185596],417742.3386845508
34,30,23,[2.0],[2.0],[2.0],34560844.49538775
34,0,23,[2.0],[2.0],[2.0],14215702.949461976
34,26,23,[1.9170678384271131],[1.9170678384271131],[2.7463894541559815],2929117.10594449
34,13,23,[2.0],[2.0],[2.0],13394298.219097596
34,4,23,[2.0],[2.0],[2.0],15513540.426509287
34,7,23,[1.9518689906503022],[1.9518689906503022],[2.43317908414728],4965391.546662485
34,33,23,[2.0],[2.0],[2.0],24116641.415255517
31,44,23,[2.0],[2.0],[2.0],3093383.6895533577
31,48,23,[2.0],[2.0],[2.0],23167146.19441026
31,49,23,[2.321596887359763],[1.8517840163894606],[2.864130981524554],1601441.7930182219
31,32,23,[2.0],[2.0],[2.0],36076088.4955488
31,17,23,[1.9618838847512918],[1.9618838847512918],[2.3430450372383733],4467422.412135868
31,29,23,[1.2371781463940566e-11],[0.0614288333828634],[0.05762238597724842],996.163736108761
31,36,23,[2.0],[2.0],[2.0],30667639.852513514
31,46,23,[2.0],[2.0],[2.0],35907619.32932018
31,28,23,[2.0],[2.0],[2.0],36193062.89756003
31,14,23,[2.0],[2.0],[2.0],20098458.13091204
31,25,23,[1.9268526410761515],[1.9268526410761515],[2.658326230314637],4056124.135375674
31,45,23,[2.0],[2.0],[2.0],34919907.84640908
